group_size,sampling,reported_iq,empirical_probability,exact_probability
30,without_replacement,123,0.0,3.7013913212029645e-09
30,without_replacement,124,0.0,0.0
30,without_replacement,125,0.0,0.0
30,without_replacement,126,0.0,0.0
30,without_replacement,127,0.0,0.0
30,without_replacement,128,0.0,1.1461028721529239e-10
30,without_replacement,129,0.0,0.0
30,without_replacement,130,0.0,0.0
30,without_replacement,131,0.0,0.0
30,without_replacement,132,0.0,1.6045440210140933e-12
30,without_replacement,133,0.0,0.0
30,without_replacement,134,0.0,0.0
30,without_replacement,135,0.0,0.0
30,without_replacement,136,0.0,0.0
30,without_replacement,137,0.0,0.0
30,without_replacement,138,0.0,0.0
30,without_replacement,139,0.0,0.0
30,without_replacement,140,0.0,0.0
30,without_replacement,141,0.0,0.0
30,without_replacement,142,0.0,0.0
30,without_replacement,143,0.0,0.0
30,without_replacement,144,0.0,0.0
30,without_replacement,145,0.0,0.0
35,with_replacement,55,0.0,0.0
35,with_replacement,56,0.0,0.0
35,with_replacement,57,0.0,0.0
35,with_replacement,58,0.0,0.0
35,with_replacement,59,0.0,0.0
35,with_replacement,60,0.0,0.0
35,with_replacement,61,0.0,0.0
35,with_replacement,62,0.0,0.0
35,with_replacement,63,0.0,0.0
35,with_replacement,64,0.0,0.0
35,with_replacement,65,0.0,0.0
35,with_replacement,66,0.0,0.0
35,with_replacement,67,0.0,2.9103830456733697e-11
35,with_replacement,68,0.0,0.0
35,with_replacement,69,0.0,0.0
35,with_replacement,70,0.0,0.0
35,with_replacement,71,0.0,1.018634065985682e-09
35,with_replacement,72,0.0,0.0
35,with_replacement,73,0.0,0.0
35,with_replacement,74,0.0,0.0
35,with_replacement,75,0.0,0.0
35,with_replacement,76,0.0,1.731677912175651e-08
35,with_replacement,77,0.0,0.0
35,with_replacement,78,0.0,0.0
35,with_replacement,79,0.0,1.9048457033932273e-07
35,with_replacement,80,0.0,0.0
35,with_replacement,81,0.0,0.0
35,with_replacement,82,1e-06,1.5238765627145812e-06
35,with_replacement,83,0.0,0.0
35,with_replacement,84,1.3e-05,9.448034688830393e-06
35,with_replacement,85,0.0,0.0
35,with_replacement,86,6e-05,4.7240173444151926e-05
35,with_replacement,87,0.00023,0.00019570928998291487
35,with_replacement,88,0.0,0.0
35,with_replacement,89,0.000692,0.0006849825149402016
35,with_replacement,90,0.002,0.0020549475448206106
35,with_replacement,91,0.0,0.0
35,with_replacement,92,0.00531,0.0053428636165335774
35,with_replacement,93,0.012068,0.012142871855758129
35,with_replacement,94,0.024483,0.02428574371151626
35,with_replacement,95,0.043089,0.042967085028067266
35,with_replacement,96,0.06708,0.06751970504410558
35,with_replacement,97,0.094576,0.09452758706174799
35,with_replacement,98,0.117916,0.11815948382718466
35,with_replacement,99,0.132105,0.1320605995715596
35,with_replacement,100,0.0,0.0
35,with_replacement,101,0.132732,0.13206059957155958
35,with_replacement,102,0.118422,0.11815948382718472
35,with_replacement,103,0.094417,0.094527587061748
35,with_replacement,104,0.067294,0.06751970504410558
35,with_replacement,105,0.042752,0.04296708502806728
35,with_replacement,106,0.024329,0.024285743711516258
35,with_replacement,107,0.012098,0.012142871855758125
35,with_replacement,108,0.005398,0.0053428636165335774
35,with_replacement,109,0.0,0.0
35,with_replacement,110,0.002011,0.0020549475448206106
35,with_replacement,111,0.000669,0.0006849825149402017
35,with_replacement,112,0.0,0.0
35,with_replacement,113,0.00019,0.0001957092899829149
35,with_replacement,114,5.5e-05,4.7240173444151905e-05
35,with_replacement,115,0.0,0.0
35,with_replacement,116,8e-06,9.448034688830393e-06
35,with_replacement,117,0.0,0.0
35,with_replacement,118,1e-06,1.5238765627145812e-06
35,with_replacement,119,0.0,0.0
35,with_replacement,120,0.0,0.0
35,with_replacement,121,1e-06,1.9048457033932273e-07
35,with_replacement,122,0.0,0.0
35,with_replacement,123,0.0,0.0
35,with_replacement,124,0.0,1.731677912175651e-08
35,with_replacement,125,0.0,0.0
35,with_replacement,126,0.0,0.0
35,with_replacement,127,0.0,0.0
35,with_replacement,128,0.0,0.0
35,with_replacement,129,0.0,1.0186340659856817e-09
35,with_replacement,130,0.0,0.0
35,with_replacement,131,0.0,0.0
35,with_replacement,132,0.0,0.0
35,with_replacement,133,0.0,2.9103830456733704e-11
35,with_replacement,134,0.0,0.0
35,with_replacement,135,0.0,0.0
35,with_replacement,136,0.0,0.0
35,with_replacement,137,0.0,0.0
35,with_replacement,138,0.0,0.0
35,with_replacement,139,0.0,0.0
35,with_replacement,140,0.0,0.0
35,with_replacement,141,0.0,0.0
35,with_replacement,142,0.0,0.0
35,with_replacement,143,0.0,0.0
35,with_replacement,144,0.0,0.0
35,with_replacement,145,0.0,0.0
35,without_replacement,55,0.0,0.0
35,without_replacement,56,0.0,0.0
35,without_replacement,57,0.0,0.0
35,without_replacement,58,0.0,0.0
35,without_replacement,59,0.0,0.0
35,without_replacement,60,0.0,0.0
35,without_replacement,61,0.0,0.0
35,without_replacement,62,0.0,0.0
35,without_replacement,63,0.0,0.0
35,without_replacement,64,0.0,0.0
35,without_replacement,65,0.0,0.0
35,without_replacement,66,0.0,0.0
35,without_replacement,67,0.0,2.0554260700518485e-15
35,without_replacement,68,0.0,0.0
35,without_replacement,69,0.0,0.0
35,without_replacement,70,0.0,0.0
35,without_replacement,71,0.0,2.2481222641192094e-13
35,without_replacement,72,0.0,0.0
35,without_replacement,73,0.0,0.0
35,without_replacement,74,0.0,0.0
35,without_replacement,75,0.0,0.0
35,without_replacement,76,0.0,1.1015799094184125e-11
35,without_replacement,77,0.0,0.0
35,without_replacement,78,0.0,0.0
35,without_replacement,79,0.0,3.2313010676273435e-10
35,without_replacement,80,0.0,0.0
35,without_replacement,81,0.0,0.0
35,without_replacement,82,0.0,6.394574744357269e-09
35,without_replacement,83,0.0,0.0
35,without_replacement,84,0.0,9.118663585453466e-08
35,without_replacement,85,0.0,0.0
35,without_replacement,86,0.0,9.769996698700141e-07
35,without_replacement,87,7e-06,8.095140121780116e-06
35,without_replacement,88,0.0,0.0
35,without_replacement,89,5.2e-05,5.2970373405561194e-05
35,without_replacement,90,0.000275,0.0002780944603791963
35,without_replacement,91,0.0,0.0
35,without_replacement,92,0.001191,0.001185794779056893
35,without_replacement,93,0.004196,0.004146135591108017
35,without_replacement,94,0.011862,0.011977725040978717
35,without_replacement,95,0.028657,0.028759702433558788
35,without_replacement,96,0.057656,0.05766107827812032
35,without_replacement,97,0.09658,0.09687061150724213
35,without_replacement,98,0.136917,0.13671255656264014
35,without_replacement,99,0.161666,0.16234616091813517
35,without_replacement,100,0.0,0.0
35,without_replacement,101,0.162974,0.16234616091813517
35,without_replacement,102,0.136508,0.13671255656264014
35,without_replacement,103,0.097121,0.09687061150724213
35,without_replacement,104,0.057964,0.05766107827812032
35,without_replacement,105,0.028672,0.028759702433558788
35,without_replacement,106,0.012008,0.011977725040978715
35,without_replacement,107,0.00416,0.004146135591108017
35,without_replacement,108,0.001194,0.001185794779056893
35,without_replacement,109,0.0,0.0
35,without_replacement,110,0.000278,0.0002780944603791963
35,without_replacement,111,5.5e-05,5.29703734055612e-05
35,without_replacement,112,0.0,0.0
35,without_replacement,113,7e-06,8.095140121780116e-06
35,without_replacement,114,0.0,9.769996698700141e-07
35,without_replacement,115,0.0,0.0
35,without_replacement,116,0.0,9.118663585453465e-08
35,without_replacement,117,0.0,0.0
35,without_replacement,118,0.0,6.39457474435727e-09
35,without_replacement,119,0.0,0.0
35,without_replacement,120,0.0,0.0
35,without_replacement,121,0.0,3.2313010676273435e-10
35,without_replacement,122,0.0,0.0
35,without_replacement,123,0.0,0.0
35,without_replacement,124,0.0,1.1015799094184125e-11
35,without_replacement,125,0.0,0.0
35,without_replacement,126,0.0,0.0
35,without_replacement,127,0.0,0.0
35,without_replacement,128,0.0,0.0
35,without_replacement,129,0.0,2.2481222641192092e-13
35,without_replacement,130,0.0,0.0
35,without_replacement,131,0.0,0.0
35,without_replacement,132,0.0,0.0
35,without_replacement,133,0.0,2.0554260700518485e-15
35,without_replacement,134,0.0,0.0
35,without_replacement,135,0.0,0.0
35,without_replacement,136,0.0,0.0
35,without_replacement,137,0.0,0.0
35,without_replacement,138,0.0,0.0
35,without_replacement,139,0.0,0.0
35,without_replacement,140,0.0,0.0
35,without_replacement,141,0.0,0.0
35,without_replacement,142,0.0,0.0
35,without_replacement,143,0.0,0.0
35,without_replacement,144,0.0,0.0
35,without_replacement,145,0.0,0.0
40,with_replacement,55,0.0,0.0
40,with_replacement,56,0.0,0.0
40,with_replacement,57,0.0,0.0
40,with_replacement,58,0.0,0.0
40,with_replacement,59,0.0,0.0
40,with_replacement,60,0.0,0.0
40,with_replacement,61,0.0,0.0
40,with_replacement,62,0.0,0.0
40,with_replacement,63,0.0,0.0
40,with_replacement,64,0.0,0.0
40,with_replacement,65,0.0,0.0
40,with_replacement,66,0.0,9.09494701772929e-13
40,with_replacement,67,0.0,0.0
40,with_replacement,68,0.0,0.0
40,with_replacement,69,0.0,0.0
40,with_replacement,70,0.0,0.0
40,with_replacement,71,0.0,3.63797880709171e-11
40,with_replacement,72,0.0,0.0
40,with_replacement,73,0.0,0.0
40,with_replacement,74,0.0,0.0
40,with_replacement,75,0.0,7.09405867382883e-10
40,with_replacement,76,0.0,0.0
40,with_replacement,77,0.0,0.0
40,with_replacement,78,0.0,8.985807653516556e-09
40,with_replacement,79,0.0,0.0
40,with_replacement,80,0.0,0.0
40,with_replacement,81,0.0,8.311872079502794e-08
40,with_replacement,82,0.0,0.0
40,with_replacement,83,0.0,5.984547897242e-07
40,with_replacement,84,1e-06,3.4909862733911736e-06
40,with_replacement,85,0.0,0.0
40,with_replacement,86,1.8e-05,1.695621904218571e-05
40,with_replacement,87,6.7e-05,6.994440354901595e-05
40,with_replacement,88,0.0,0.0
40,with_replacement,89,0.000274,0.00024869121261872324
40,with_replacement,90,0.000777,0.0007709427591180408
40,with_replacement,91,0.002113,0.0021025711612310287
40,with_replacement,92,0.005064,0.005081213639641654
40,with_replacement,93,0.010944,0.010944152454612811
40,with_replacement,94,0.021017,0.021106579733896055
40,with_replacement,95,0.036651,0.03658473820541987
40,with_replacement,96,0.057455,0.05716365344596864
40,with_replacement,97,0.08118,0.08070162839430847
40,with_replacement,98,0.102723,0.10311874739272742
40,with_replacement,99,0.118806,0.11940065487578969
40,with_replacement,100,0.125608,0.125370687619579
40,with_replacement,101,0.119707,0.1194006548757897
40,with_replacement,102,0.103046,0.10311874739272749
40,with_replacement,103,0.080651,0.08070162839430847
40,with_replacement,104,0.057261,0.05716365344596871
40,with_replacement,105,0.036323,0.03658473820541987
40,with_replacement,106,0.021132,0.021106579733896052
40,with_replacement,107,0.010961,0.010944152454612813
40,with_replacement,108,0.00501,0.005081213639641654
40,with_replacement,109,0.002123,0.0021025711612310287
40,with_replacement,110,0.000763,0.000770942759118041
40,with_replacement,111,0.000237,0.00024869121261872324
40,with_replacement,112,0.0,0.0
40,with_replacement,113,6.6e-05,6.994440354901595e-05
40,with_replacement,114,1.2e-05,1.695621904218571e-05
40,with_replacement,115,0.0,0.0
40,with_replacement,116,9e-06,3.4909862733911744e-06
40,with_replacement,117,1e-06,5.984547897242e-07
40,with_replacement,118,0.0,0.0
40,with_replacement,119,0.0,8.311872079502794e-08
40,with_replacement,120,0.0,0.0
40,with_replacement,121,0.0,0.0
40,with_replacement,122,0.0,8.985807653516557e-09
40,with_replacement,123,0.0,0.0
40,with_replacement,124,0.0,0.0
40,with_replacement,125,0.0,7.09405867382883e-10
40,with_replacement,126,0.0,0.0
40,with_replacement,127,0.0,0.0
40,with_replacement,128,0.0,0.0
40,with_replacement,129,0.0,3.637978807091709e-11
40,with_replacement,130,0.0,0.0
40,with_replacement,131,0.0,0.0
40,with_replacement,132,0.0,0.0
40,with_replacement,133,0.0,0.0
40,with_replacement,134,0.0,9.094947017729282e-13
40,with_replacement,135,0.0,0.0
40,with_replacement,136,0.0,0.0
40,with_replacement,137,0.0,0.0
40,with_replacement,138,0.0,0.0
40,with_replacement,139,0.0,0.0
40,with_replacement,140,0.0,0.0
40,with_replacement,141,0.0,0.0
40,with_replacement,142,0.0,0.0
40,with_replacement,143,0.0,0.0
40,with_replacement,144,0.0,0.0
40,with_replacement,145,0.0,0.0
40,without_replacement,55,0.0,0.0
40,without_replacement,56,0.0,0.0
40,without_replacement,57,0.0,0.0
40,without_replacement,58,0.0,0.0
40,without_replacement,59,0.0,0.0
40,without_replacement,60,0.0,0.0
40,without_replacement,61,0.0,0.0
40,without_replacement,62,0.0,0.0
40,without_replacement,63,0.0,0.0
40,without_replacement,64,0.0,0.0
40,without_replacement,65,0.0,0.0
40,without_replacement,66,0.0,7.472794411214413e-19
40,without_replacement,67,0.0,0.0
40,without_replacement,68,0.0,0.0
40,without_replacement,69,0.0,0.0
40,without_replacement,70,0.0,0.0
40,without_replacement,71,0.0,1.3586898929480752e-16
40,without_replacement,72,0.0,0.0
40,without_replacement,73,0.0,0.0
40,without_replacement,74,0.0,0.0
40,without_replacement,75,0.0,1.0818568272599045e-14
40,without_replacement,76,0.0,0.0
40,without_replacement,77,0.0,0.0
40,without_replacement,78,0.0,5.059761161338631e-13
40,without_replacement,79,0.0,0.0
40,without_replacement,80,0.0,0.0
40,without_replacement,81,0.0,1.571236546351407e-11
40,without_replacement,82,0.0,0.0
40,without_replacement,83,0.0,3.469290294343907e-10
40,without_replacement,84,0.0,5.691804389157973e-09
40,without_replacement,85,0.0,0.0
40,without_replacement,86,0.0,7.155411232084309e-08
40,without_replacement,87,0.0,7.051061484949745e-07
40,without_replacement,88,0.0,0.0
40,without_replacement,89,7e-06,5.541886921504361e-06
40,without_replacement,90,2.4e-05,3.521869138616021e-05
40,without_replacement,91,0.000206,0.00018295424096706603
40,without_replacement,92,0.000727,0.0007837926005066351
40,without_replacement,93,0.002764,0.0027891482506323074
40,without_replacement,94,0.008337,0.008292735423754985
40,without_replacement,95,0.020786,0.02069866761769244
40,without_replacement,96,0.043511,0.04353686097471367
40,without_replacement,97,0.077698,0.07739886395504654
40,without_replacement,98,0.11639,0.11655900345611174
40,without_replacement,99,0.149037,0.14892475214719178
40,without_replacement,100,0.161739,0.16158335607970306
40,without_replacement,101,0.148517,0.14892475214719178
40,without_replacement,102,0.11662,0.11655900345611174
40,without_replacement,103,0.077809,0.07739886395504654
40,without_replacement,104,0.043153,0.043536860974713674
40,without_replacement,105,0.020847,0.020698667617692443
40,without_replacement,106,0.008118,0.008292735423754985
40,without_replacement,107,0.002776,0.002789148250632307
40,without_replacement,108,0.000735,0.0007837926005066351
40,without_replacement,109,0.00016,0.00018295424096706608
40,without_replacement,110,3e-05,3.521869138616021e-05
40,without_replacement,111,5e-06,5.54188692150436e-06
40,without_replacement,112,0.0,0.0
40,without_replacement,113,4e-06,7.051061484949746e-07
40,without_replacement,114,0.0,7.155411232084309e-08
40,without_replacement,115,0.0,0.0
40,without_replacement,116,0.0,5.691804389157972e-09
40,without_replacement,117,0.0,3.4692902943439073e-10
40,without_replacement,118,0.0,0.0
40,without_replacement,119,0.0,1.571236546351407e-11
40,without_replacement,120,0.0,0.0
40,without_replacement,121,0.0,0.0
40,without_replacement,122,0.0,5.059761161338631e-13
40,without_replacement,123,0.0,0.0
40,without_replacement,124,0.0,0.0
40,without_replacement,125,0.0,1.0818568272599046e-14
40,without_replacement,126,0.0,0.0
40,without_replacement,127,0.0,0.0
40,without_replacement,128,0.0,0.0
40,without_replacement,129,0.0,1.3586898929480752e-16
40,without_replacement,130,0.0,0.0
40,without_replacement,131,0.0,0.0
40,without_replacement,132,0.0,0.0
40,without_replacement,133,0.0,0.0
40,without_replacement,134,0.0,7.472794411214413e-19
40,without_replacement,135,0.0,0.0
40,without_replacement,136,0.0,0.0
40,without_replacement,137,0.0,0.0
40,without_replacement,138,0.0,0.0
40,without_replacement,139,0.0,0.0
40,without_replacement,140,0.0,0.0
40,without_replacement,141,0.0,0.0
40,without_replacement,142,0.0,0.0
40,without_replacement,143,0.0,0.0
40,without_replacement,144,0.0,0.0
40,without_replacement,145,0.0,0.0
45,with_replacement,55,0.0,0.0
45,with_replacement,56,0.0,0.0
45,with_replacement,57,0.0,0.0
45,with_replacement,58,0.0,0.0
45,with_replacement,59,0.0,0.0
45,with_replacement,60,0.0,0.0
45,with_replacement,61,0.0,0.0
45,with_replacement,62,0.0,0.0
45,with_replacement,63,0.0,0.0
45,with_replacement,64,0.0,0.0
45,with_replacement,65,0.0,0.0
45,with_replacement,66,0.0,2.8421709430403947e-14
45,with_replacement,67,0.0,0.0
45,with_replacement,68,0.0,0.0
45,with_replacement,69,0.0,0.0
45,with_replacement,70,0.0,1.2789769243681745e-12
45,with_replacement,71,0.0,0.0
45,with_replacement,72,0.0,0.0
45,with_replacement,73,0.0,0.0
45,with_replacement,74,0.0,2.8137492336099935e-11
45,with_replacement,75,0.0,0.0
45,with_replacement,76,0.0,0.0
45,with_replacement,77,0.0,4.033040568174352e-10
45,with_replacement,78,0.0,0.0
45,with_replacement,79,0.0,0.0
45,with_replacement,80,0.0,4.234692596583054e-09
45,with_replacement,81,0.0,0.0
45,with_replacement,82,0.0,3.4724479291980884e-08
45,with_replacement,83,0.0,2.314965286132061e-07
45,with_replacement,84,0.0,0.0
45,with_replacement,85,0.0,1.2897663737021535e-06
45,with_replacement,86,5e-06,6.126390275085226e-06
45,with_replacement,87,2.5e-05,2.518627113090586e-05
45,with_replacement,88,0.0,0.0
45,with_replacement,89,8.7e-05,9.067057607126094e-05
45,with_replacement,90,0.00028,0.0002884972874994664
45,with_replacement,91,0.000834,0.0008174089812484923
45,with_replacement,92,0.002058,0.002074961260092327
45,with_replacement,93,0.004737,0.0047427685944967405
45,with_replacement,94,0.027979,0.02817995006563473
45,with_replacement,95,0.031347,0.03135109534156299
45,with_replacement,96,0.04849,0.048768370531320285
45,with_replacement,97,0.069375,0.06930242128134974
45,with_replacement,98,0.090578,0.0900931476657548
45,with_replacement,99,0.107761,0.10725374722113662
45,with_replacement,100,0.233778,0.23400817575520705
45,with_replacement,101,0.107523,0.10725374722113662
45,with_replacement,102,0.090015,0.09009314766575477
45,with_replacement,103,0.068886,0.06930242128134975
45,with_replacement,104,0.048664,0.048768370531320285
45,with_replacement,105,0.031328,0.03135109534156299
45,with_replacement,106,0.028195,0.02817995006563473
45,with_replacement,107,0.004748,0.00474276859449674
45,with_replacement,108,0.002084,0.002074961260092327
45,with_replacement,109,0.000816,0.000817408981248492
45,with_replacement,110,0.000285,0.0002884972874994665
45,with_replacement,111,9.2e-05,9.067057607126094e-05
45,with_replacement,112,0.0,0.0
45,with_replacement,113,2.4e-05,2.5186271130905856e-05
45,with_replacement,114,5e-06,6.126390275085228e-06
45,with_replacement,115,1e-06,1.2897663737021535e-06
45,with_replacement,116,0.0,0.0
45,with_replacement,117,0.0,2.314965286132061e-07
45,with_replacement,118,0.0,3.472447929198088e-08
45,with_replacement,119,0.0,0.0
45,with_replacement,120,0.0,4.234692596583054e-09
45,with_replacement,121,0.0,0.0
45,with_replacement,122,0.0,0.0
45,with_replacement,123,0.0,4.033040568174352e-10
45,with_replacement,124,0.0,0.0
45,with_replacement,125,0.0,0.0
45,with_replacement,126,0.0,2.8137492336099935e-11
45,with_replacement,127,0.0,0.0
45,with_replacement,128,0.0,0.0
45,with_replacement,129,0.0,0.0
45,with_replacement,130,0.0,1.2789769243681745e-12
45,with_replacement,131,0.0,0.0
45,with_replacement,132,0.0,0.0
45,with_replacement,133,0.0,0.0
45,with_replacement,134,0.0,2.842170943040401e-14
45,with_replacement,135,0.0,0.0
45,with_replacement,136,0.0,0.0
45,with_replacement,137,0.0,0.0
45,with_replacement,138,0.0,0.0
45,with_replacement,139,0.0,0.0
45,with_replacement,140,0.0,0.0
45,with_replacement,141,0.0,0.0
45,with_replacement,142,0.0,0.0
45,with_replacement,143,0.0,0.0
45,with_replacement,144,0.0,0.0
45,with_replacement,145,0.0,0.0
45,without_replacement,55,0.0,0.0
45,without_replacement,56,0.0,0.0
45,without_replacement,57,0.0,0.0
45,without_replacement,58,0.0,0.0
45,without_replacement,59,0.0,0.0
45,without_replacement,60,0.0,0.0
45,without_replacement,61,0.0,0.0
45,without_replacement,62,0.0,0.0
45,without_replacement,63,0.0,0.0
45,without_replacement,64,0.0,0.0
45,without_replacement,65,0.0,0.0
45,without_replacement,66,0.0,3.448027197644228e-23
45,without_replacement,67,0.0,0.0
45,without_replacement,68,0.0,0.0
45,without_replacement,69,0.0,0.0
45,without_replacement,70,0.0,1.2930101991165852e-20
45,without_replacement,71,0.0,0.0
45,without_replacement,72,0.0,0.0
45,without_replacement,73,0.0,0.0
45,without_replacement,74,0.0,1.9912357066395417e-18
45,without_replacement,75,0.0,0.0
45,without_replacement,76,0.0,0.0
45,without_replacement,77,0.0,1.7124627077100055e-16
45,without_replacement,78,0.0,0.0
45,without_replacement,79,0.0,0.0
45,without_replacement,80,0.0,9.39000384727653e-15
45,without_replacement,81,0.0,0.0
45,without_replacement,82,0.0,3.541909451192708e-13
45,without_replacement,83,0.0,9.659753048707383e-12
45,without_replacement,84,0.0,0.0
45,without_replacement,85,0.0,1.973349551378794e-10
45,without_replacement,86,0.0,3.1004357374547588e-09
45,without_replacement,87,0.0,3.8238707428608695e-08
45,without_replacement,88,0.0,0.0
45,without_replacement,89,0.0,3.762688810975096e-07
45,without_replacement,90,4e-06,2.993047917821099e-06
45,without_replacement,91,2e-05,1.9454811465837142e-05
45,without_replacement,92,9.1e-05,0.00010425783580410163
45,without_replacement,93,0.000461,0.0004640649533535951
45,without_replacement,94,0.007211,0.007121076709210916
45,without_replacement,95,0.014087,0.014222536127211888
45,without_replacement,96,0.031897,0.03174305164624102
45,without_replacement,97,0.060352,0.06014472943498299
45,without_replacement,98,0.096896,0.09695330384919258
45,without_replacement,99,0.133737,0.13317761517746235
45,without_replacement,100,0.312001,0.3120929971835481
45,without_replacement,101,0.133286,0.13317761517746235
45,without_replacement,102,0.096913,0.09695330384919258
45,without_replacement,103,0.059777,0.060144729434982995
45,without_replacement,104,0.031572,0.03174305164624102
45,without_replacement,105,0.013901,0.014222536127211884
45,without_replacement,106,0.007191,0.007121076709210916
45,without_replacement,107,0.000484,0.00046406495335359505
45,without_replacement,108,0.0001,0.00010425783580410158
45,without_replacement,109,1.5e-05,1.9454811465837146e-05
45,without_replacement,110,4e-06,2.9930479178210985e-06
45,without_replacement,111,0.0,3.762688810975096e-07
45,without_replacement,112,0.0,0.0
45,without_replacement,113,0.0,3.823870742860869e-08
45,without_replacement,114,0.0,3.100435737454759e-09
45,without_replacement,115,0.0,1.9733495513787946e-10
45,without_replacement,116,0.0,0.0
45,without_replacement,117,0.0,9.659753048707382e-12
45,without_replacement,118,0.0,3.541909451192708e-13
45,without_replacement,119,0.0,0.0
45,without_replacement,120,0.0,9.390003847276531e-15
45,without_replacement,121,0.0,0.0
45,without_replacement,122,0.0,0.0
45,without_replacement,123,0.0,1.7124627077100055e-16
45,without_replacement,124,0.0,0.0
45,without_replacement,125,0.0,0.0
45,without_replacement,126,0.0,1.9912357066395417e-18
45,without_replacement,127,0.0,0.0
45,without_replacement,128,0.0,0.0
45,without_replacement,129,0.0,0.0
45,without_replacement,130,0.0,1.2930101991165854e-20
45,without_replacement,131,0.0,0.0
45,without_replacement,132,0.0,0.0
45,without_replacement,133,0.0,0.0
45,without_replacement,134,0.0,3.448027197644228e-23
45,without_replacement,135,0.0,0.0
45,without_replacement,136,0.0,0.0
45,without_replacement,137,0.0,0.0
45,without_replacement,138,0.0,0.0
45,without_replacement,139,0.0,0.0
45,without_replacement,140,0.0,0.0
45,without_replacement,141,0.0,0.0
45,without_replacement,142,0.0,0.0
45,without_replacement,143,0.0,0.0
45,without_replacement,144,0.0,0.0
45,without_replacement,145,0.0,0.0
50,with_replacement,55,0.0,0.0
50,with_replacement,56,0.0,0.0
50,with_replacement,57,0.0,0.0
50,with_replacement,58,0.0,0.0
50,with_replacement,59,0.0,0.0
50,with_replacement,60,0.0,0.0
50,with_replacement,61,0.0,0.0
50,with_replacement,62,0.0,0.0
50,with_replacement,63,0.0,0.0
50,with_replacement,64,0.0,0.0
50,with_replacement,65,0.0,8.881784197001225e-16
50,with_replacement,66,0.0,0.0
50,with_replacement,67,0.0,0.0
50,with_replacement,68,0.0,0.0
50,with_replacement,69,0.0,4.440892098500617e-14
50,with_replacement,70,0.0,0.0
50,with_replacement,71,0.0,0.0
50,with_replacement,72,0.0,0.0
50,with_replacement,73,0.0,0.0
50,with_replacement,74,0.0,1.0880185641326562e-12
50,with_replacement,75,0.0,0.0
50,with_replacement,76,0.0,0.0
50,with_replacement,77,0.0,1.7408297026122545e-11
50,with_replacement,78,0.0,0.0
50,with_replacement,79,0.0,2.0454749005693812e-10
50,with_replacement,80,0.0,0.0
50,with_replacement,81,0.0,1.8818369085238336e-09
50,with_replacement,82,0.0,1.4113776813928759e-08
50,with_replacement,83,0.0,0.0
50,with_replacement,84,0.0,8.871516854469482e-08
50,with_replacement,85,0.0,4.768440309277364e-07
50,with_replacement,86,2e-06,2.2252721443294427e-06
50,with_replacement,87,8e-06,9.123615791750715e-06
50,with_replacement,88,3.2e-05,3.317678469727518e-05
50,with_replacement,89,0.000127,0.00010782455026614458
50,with_replacement,90,0.000329,0.00031517945462411566
50,with_replacement,91,0.000831,0.0008329742729351619
50,with_replacement,92,0.00201,0.001999138255044387
50,with_replacement,93,0.004288,0.004373114932909585
50,with_replacement,94,0.008761,0.008746229865819168
50,with_replacement,95,0.042858,0.043040657497583804
50,with_replacement,96,0.041813,0.04185914925255223
50,with_replacement,97,0.059708,0.05979878464650316
50,with_replacement,98,0.174732,0.17478735670390916
50,with_replacement,99,0.107715,0.10795689678770862
